           3 ,           2 ,   4.5890000000000004      ,  0.59773404658575546     
           3 ,           3 ,   6.4820000000000002      ,  0.37927151295537664     
           3 ,           4 ,   8.3659999999999997      ,  0.27552726526771482     
           3 ,           5 ,   10.250999999999999      ,  0.21915992778501878     
           3 ,           6 ,   12.134000000000000      ,  0.17670023213431113     
           3 ,           7 ,   14.012000000000000      ,  0.12477282474975572     
           3 ,           8 ,   15.901000000000000      ,  0.14763977016043189     
           3 ,           9 ,   17.789999999999999      ,  0.10864939795890174     
           3 ,          10 ,   19.680000000000000      ,   8.7392288286033890E-002
           3 ,          11 ,   21.556999999999999      ,   6.7358047759055614E-002
           3 ,          12 ,   23.440999999999999      ,   7.4193516364975329E-002
           3 ,          13 ,   25.329000000000001      ,   4.4619022253528692E-002
           3 ,          14 ,   27.219000000000001      ,   7.1026745610712400E-002
           3 ,          15 ,   29.105000000000000      ,   2.5255194700961225E-002
           3 ,          16 ,   30.989999999999998      ,   4.5050390387463876E-002
           3 ,          17 ,   32.878999999999998      ,   3.0770343232083240E-002
           3 ,          18 ,   34.765999999999998      ,   3.7174219265887820E-002
           3 ,          19 ,   36.655000000000001      ,   1.1042793593751557E-002
           3 ,          20 ,   38.545999999999999      ,   1.4525029772893040E-002
           3 ,          21 ,   40.427999999999997      ,   3.0942191727505331E-003
           3 ,          22 ,   42.317999999999998      ,   4.5457910186651185E-003
           3 ,          23 ,   44.204999999999998      ,   1.4502536127192489E-003
           3 ,          24 ,   46.097000000000001      ,   4.1005481190331105E-003
           3 ,          25 ,   47.982999999999997      ,   1.8510905967965979E-003
           3 ,          26 ,   49.871000000000002      ,   5.4015602446447260E-003
           3 ,          27 ,   51.750999999999998      ,   2.3906718496785832E-003
           3 ,          28 ,   53.640000000000001      ,   6.7594383439008197E-003
           3 ,          29 ,   55.533999999999999      ,   2.8921473760587261E-003
           3 ,          30 ,   57.423999999999999      ,   7.8170844871167725E-003
           3 ,          31 ,   59.317999999999998      ,   3.1994135254824071E-003
           3 ,          32 ,   61.201000000000001      ,   8.1948449332229917E-003
           3 ,          33 ,   63.082999999999998      ,   3.1963652157368017E-003
