           3 ,           2 ,   1.9560000000000000      ,  0.94719181105015082     
           3 ,           3 ,   2.7200000000000002      ,  0.63149875660626020     
           3 ,           4 ,   3.4849999999999999      ,  0.42363885243287502     
           3 ,           5 ,   4.2489999999999997      ,  0.32924220624964917     
           3 ,           6 ,   5.0129999999999999      ,  0.28436588338374535     
           3 ,           7 ,   5.7770000000000001      ,  0.23829659395965547     
           3 ,           8 ,   6.5419999999999998      ,  0.17663220758116305     
           3 ,           9 ,   7.3049999999999997      ,  0.16154948071944242     
           3 ,          10 ,   8.0690000000000008      ,  0.14279493054320239     
           3 ,          11 ,   8.8219999999999992      ,  0.11326369032859354     
           3 ,          12 ,   9.5860000000000003      ,  0.13668964831522451     
           3 ,          13 ,   10.350000000000000      ,   8.2703059625623299E-002
           3 ,          14 ,   11.105000000000000      ,  0.11545801165163123     
           3 ,          15 ,   11.869000000000000      ,   9.9549864679554373E-002
           3 ,          16 ,   12.622000000000000      ,  0.10630380451044752     
           3 ,          17 ,   13.375999999999999      ,   7.8620003058218424E-002
           3 ,          18 ,   14.140000000000001      ,   9.6095691983745735E-002
           3 ,          19 ,   14.904999999999999      ,   5.7548425848414866E-002
           3 ,          20 ,   15.657999999999999      ,   4.2812897928034055E-002
           3 ,          21 ,   16.422000000000001      ,   3.4156280257411437E-002
           3 ,          22 ,   17.184999999999999      ,   3.8441691230568037E-002
           3 ,          23 ,   17.949999999999999      ,   4.4522858023623678E-002
           3 ,          24 ,   18.713000000000001      ,   8.0623773922602990E-002
           3 ,          25 ,   19.478999999999999      ,   8.2322816959572984E-002
           3 ,          26 ,   20.231999999999999      ,   6.8859641291468682E-002
           3 ,          27 ,   20.986000000000001      ,   3.7247877154621849E-002
           3 ,          28 ,   21.739000000000001      ,   3.2169516416481220E-002
           3 ,          29 ,   22.492999999999999      ,   1.9674658038223436E-002
           3 ,          30 ,   23.257000000000001      ,   1.5106462688928377E-002
           3 ,          31 ,   24.021999999999998      ,   1.0256993141275607E-002
           3 ,          32 ,   24.786000000000001      ,   9.5525376963857267E-003
           3 ,          33 ,   25.548999999999999      ,   9.7996089825103227E-003
           3 ,          34 ,   26.314000000000000      ,   1.2674076143421528E-002
           3 ,          35 ,   27.079999999999998      ,   1.3318477457246666E-002
           3 ,          36 ,   27.844999999999999      ,   1.7258566967205496E-002
           3 ,          37 ,   28.609999999999999      ,   1.7879850226295985E-002
           3 ,          38 ,   29.373999999999999      ,   2.2490650531442082E-002
           3 ,          39 ,   30.138000000000002      ,   2.2346234506992600E-002
           3 ,          40 ,   30.902000000000001      ,   2.6588320309161310E-002
           3 ,          41 ,   31.667000000000002      ,   2.4802408039715732E-002
           3 ,          42 ,   32.430000000000000      ,   2.7491645291256524E-002
