           2 ,           2 ,   3.2749999999999999      ,   3.1232425237691235     
           2 ,           3 ,   4.3910000000000000      ,   1.7812612750950583     
           2 ,           4 ,   5.5000000000000000      ,   1.3121975246629509     
           2 ,           5 ,   6.6050000000000004      ,  0.84132249925494074     
           2 ,           6 ,   7.7110000000000003      ,  0.66776930507595622     
           2 ,           7 ,   8.8230000000000004      ,  0.42605608728484384     
           2 ,           8 ,   9.9369999999999994      ,  0.22771947663075617     
           2 ,           9 ,   11.047000000000001      ,  0.22143368627398202     
           2 ,          10 ,   12.154000000000000      ,  0.38428945212059429     
           2 ,          11 ,   13.266000000000000      ,   2.7527350963380576E-002
           2 ,          12 ,   14.375000000000000      ,   8.2117857752094486E-002
           2 ,          13 ,   15.481000000000000      ,   7.2504558362530835E-003
           2 ,          14 ,   16.594999999999999      ,   6.4369338984624214E-003
           2 ,          15 ,   17.702000000000002      ,   7.1758099929858377E-004
           2 ,          16 ,   18.812000000000001      ,   6.6901537073402184E-004
           2 ,          17 ,   19.920999999999999      ,   7.5643559792420989E-005
           2 ,          18 ,   21.030000000000001      ,   7.3658201399429135E-005
           2 ,          19 ,   22.138999999999999      ,   8.2714566829178438E-006
           2 ,          20 ,   23.245999999999999      ,   8.1798512976405391E-006
           2 ,          21 ,   24.361999999999998      ,   9.1086905651405203E-007
           2 ,          22 ,   25.466999999999999      ,   9.0728824825303533E-007
           2 ,          23 ,   26.574999999999999      ,   1.0083056406484658E-007
           2 ,          24 ,   27.681000000000001      ,   1.0098766822785876E-007
           2 ,          25 ,   28.789999999999999      ,   1.1234601859921867E-008
           2 ,          26 ,   29.895000000000000      ,   1.1308706054924400E-008
           2 ,          27 ,   31.004000000000001      ,   1.2608034893890618E-009
           2 ,          28 ,   32.116000000000000      ,   1.2750592526256099E-009
           2 ,          29 ,   33.222999999999999      ,   1.4250975399754395E-010
           2 ,          30 ,   34.338000000000001      ,   1.4471240872282465E-010
           2 ,          31 ,   35.445999999999998      ,   1.6212059472664464E-011
           2 ,          32 ,   36.554000000000002      ,   1.6518147960553620E-011
           2 ,          33 ,   37.661000000000001      ,   1.8539614288215489E-012
           2 ,          34 ,   38.767000000000003      ,   6.6203986737178866E-014
           2 ,          35 ,   39.871000000000002      ,   1.8879342533750787E-013
           2 ,          36 ,   40.982999999999997      ,   1.2559397966072083E-014
           2 ,          37 ,   42.087000000000003      ,   1.9076407120621752E-013
           2 ,          38 ,   43.189999999999998      ,   5.6191162833840735E-014
           2 ,          39 ,   44.295000000000002      ,   1.8859913630819847E-013
           2 ,          40 ,   45.402000000000001      ,   1.1458889392912397E-013
           2 ,          41 ,   46.508000000000003      ,   1.8723911310303265E-013
           2 ,          42 ,   47.613999999999997      ,   5.8272831005012904E-014
           2 ,          43 ,   48.716000000000001      ,   1.8954282587912985E-013
           2 ,          44 ,   49.822000000000003      ,   4.3118286718879517E-014
           2 ,          45 ,   50.929000000000002      ,   1.8868240303504535E-013
           2 ,          46 ,   52.036999999999999      ,   6.3449245857327696E-014
